Vardas Pavarde ND1 ND2 ND3 ND4 ND5 ND6 ND7 ND8 ND9 Egzaminas
Vardas93461 Pavarde93461 10 4 5 9 5 3 1 2 8 9
Vardas93462 Pavarde93462 4 5 9 6 5 7 4 10 9 2
Vardas93463 Pavarde93463 2 7 10 4 3 6 3 9 2 2
Vardas93464 Pavarde93464 9 7 3 7 10 6 8 5 3 1
Vardas93465 Pavarde93465 3 10 5 10 2 9 9 1 10 8
Vardas93466 Pavarde93466 8 7 1 2 8 4 10 1 10 8
Vardas93467 Pavarde93467 9 10 6 7 7 4 7 4 9 6
Vardas93468 Pavarde93468 6 3 9 5 6 2 5 5 6 1
Vardas93469 Pavarde93469 5 1 6 3 2 1 4 9 8 1
Vardas93470 Pavarde93470 5 10 10 10 6 9 5 6 2 9
Vardas93471 Pavarde93471 9 10 10 1 10 7 1 8 1 2
Vardas93472 Pavarde93472 9 10 4 6 1 10 1 2 2 10
Vardas93473 Pavarde93473 5 1 5 4 8 2 1 3 3 6
Vardas93474 Pavarde93474 5 5 4 1 6 5 2 3 5 7
Vardas93475 Pavarde93475 1 9 9 1 1 3 5 1 5 5
Vardas93476 Pavarde93476 6 9 7 3 3 1 7 2 1 4
Vardas93477 Pavarde93477 4 9 2 10 9 8 2 10 2 3
Vardas93478 Pavarde93478 9 2 1 6 3 10 3 6 4 3
Vardas93479 Pavarde93479 7 1 5 8 6 1 1 3 8 1
Vardas93480 Pavarde93480 5 8 1 2 4 1 9 3 7 8
Vardas93481 Pavarde93481 4 3 2 8 10 1 7 3 4 9
Vardas93482 Pavarde93482 2 8 10 5 9 1 3 7 3 9
Vardas93483 Pavarde93483 9 3 7 5 1 9 6 8 8 4
Vardas93484 Pavarde93484 2 4 7 9 4 5 6 3 1 1
Vardas93485 Pavarde93485 10 7 3 2 1 3 8 5 5 4
Vardas93486 Pavarde93486 10 2 1 4 6 6 6 2 9 9
Vardas93487 Pavarde93487 6 7 8 1 10 3 4 8 7 2
Vardas93488 Pavarde93488 7 3 7 5 4 2 6 7 3 8
Vardas93489 Pavarde93489 10 8 7 3 2 3 7 1 10 6
Vardas93490 Pavarde93490 10 5 5 5 5 9 10 5 1 2
Vardas93491 Pavarde93491 8 7 6 9 7 3 8 5 9 7
Vardas93492 Pavarde93492 3 1 1 8 6 7 9 4 3 7
Vardas93493 Pavarde93493 5 2 7 3 1 2 6 5 7 8
Vardas93494 Pavarde93494 1 9 6 2 10 2 8 10 1 10
Vardas93495 Pavarde93495 6 7 9 8 9 7 5 6 10 6
Vardas93496 Pavarde93496 7 3 8 2 1 8 2 2 4 5
Vardas93497 Pavarde93497 7 9 9 6 5 4 3 3 1 2
Vardas93498 Pavarde93498 8 8 1 2 8 8 2 9 2 2
Vardas93499 Pavarde93499 9 9 8 7 2 2 6 7 9 5
Vardas93500 Pavarde93500 4 9 6 2 3 9 6 6 10 3
Vardas93501 Pavarde93501 10 9 10 10 8 4 1 2 10 9
Vardas93502 Pavarde93502 4 10 6 5 4 1 7 10 8 3
Vardas93503 Pavarde93503 6 7 7 1 1 8 7 10 6 4
Vardas93504 Pavarde93504 1 10 5 9 6 7 1 2 9 3
Vardas93505 Pavarde93505 7 4 3 3 9 3 4 1 8 3
Vardas93506 Pavarde93506 5 7 8 6 4 2 3 2 2 8
Vardas93507 Pavarde93507 3 6 3 9 7 2 10 1 10 2
Vardas93508 Pavarde93508 4 8 5 5 9 9 7 3 9 9
Vardas93509 Pavarde93509 9 5 10 2 6 3 3 5 6 9
Vardas93510 Pavarde93510 10 2 2 8 6 1 4 4 6 1
Vardas93511 Pavarde93511 5 5 7 2 6 6 10 6 2 8
Vardas93512 Pavarde93512 9 10 8 7 6 3 3 8 1 8
Vardas93513 Pavarde93513 1 1 5 10 4 6 5 10 6 3
Vardas93514 Pavarde93514 5 7 1 3 9 9 6 10 6 3
Vardas93515 Pavarde93515 2 1 2 6 5 6 10 3 10 7
Vardas93516 Pavarde93516 9 10 5 1 9 8 8 10 7 7
Vardas93517 Pavarde93517 2 8 3 3 1 3 9 7 7 10
Vardas93518 Pavarde93518 8 2 1 8 10 10 10 5 2 6
Vardas93519 Pavarde93519 10 5 4 8 8 7 5 5 3 8
Vardas93520 Pavarde93520 7 3 8 4 8 9 9 3 9 2
Vardas93521 Pavarde93521 7 6 8 6 1 4 8 9 9 7
Vardas93522 Pavarde93522 5 5 5 8 3 2 6 6 3 5
Vardas93523 Pavarde93523 2 8 5 10 2 9 1 9 9 3
Vardas93524 Pavarde93524 5 5 4 4 4 9 9 3 6 10
Vardas93525 Pavarde93525 3 3 4 1 4 3 4 6 7 3
Vardas93526 Pavarde93526 8 2 3 8 8 5 4 9 1 6
Vardas93527 Pavarde93527 9 6 6 5 7 8 1 5 6 8
Vardas93528 Pavarde93528 9 5 9 9 8 1 3 9 6 9
Vardas93529 Pavarde93529 2 1 5 5 9 2 6 1 1 9
Vardas93530 Pavarde93530 7 4 4 10 5 6 7 9 10 4
Vardas93531 Pavarde93531 2 3 4 8 9 10 4 7 2 5
Vardas93532 Pavarde93532 3 4 3 10 8 6 6 8 7 7
Vardas93533 Pavarde93533 7 8 8 5 3 9 3 3 5 9
Vardas93534 Pavarde93534 7 3 7 8 5 10 9 9 6 9
Vardas93535 Pavarde93535 7 7 1 5 6 9 2 4 5 5
Vardas93536 Pavarde93536 8 7 3 8 4 2 6 3 3 5
Vardas93537 Pavarde93537 6 3 10 8 9 8 4 3 5 7
Vardas93538 Pavarde93538 3 2 6 1 1 3 8 6 6 7
Vardas93539 Pavarde93539 10 8 5 9 6 5 1 9 2 10
Vardas93540 Pavarde93540 4 4 6 4 5 4 9 7 4 1
Vardas93541 Pavarde93541 7 6 10 8 4 10 4 7 4 2
Vardas93542 Pavarde93542 10 4 5 10 4 7 1 4 8 9
Vardas93543 Pavarde93543 5 3 4 1 3 5 2 4 8 8
Vardas93544 Pavarde93544 6 1 10 3 9 3 4 4 7 10
Vardas93545 Pavarde93545 7 7 4 1 3 6 10 5 2 5
Vardas93546 Pavarde93546 10 1 4 2 3 7 10 1 1 2
Vardas93547 Pavarde93547 5 1 10 10 6 4 6 4 6 10
Vardas93548 Pavarde93548 10 7 10 6 6 4 8 7 8 4
Vardas93549 Pavarde93549 8 7 9 9 1 10 10 5 5 3
Vardas93550 Pavarde93550 2 3 9 2 6 8 2 3 3 6
Vardas93551 Pavarde93551 9 7 3 8 3 9 1 9 5 4
Vardas93552 Pavarde93552 9 8 8 5 5 4 3 5 5 7
Vardas93553 Pavarde93553 2 8 9 5 9 3 7 4 8 2
Vardas93554 Pavarde93554 7 9 9 6 6 1 10 1 5 9
Vardas93555 Pavarde93555 1 7 2 7 5 10 1 9 2 1
Vardas93556 Pavarde93556 6 4 6 7 9 6 7 4 9 7
Vardas93557 Pavarde93557 5 9 1 4 8 7 6 5 4 9
Vardas93558 Pavarde93558 8 8 7 2 3 4 6 5 2 4
Vardas93559 Pavarde93559 8 1 4 4 8 8 2 1 2 3
Vardas93560 Pavarde93560 1 4 6 9 5 7 4 10 2 5
Vardas93561 Pavarde93561 3 6 8 10 8 10 6 2 1 8
Vardas93562 Pavarde93562 8 9 9 8 7 7 9 4 7 2
Vardas93563 Pavarde93563 3 9 6 2 3 7 8 2 2 10
Vardas93564 Pavarde93564 10 4 9 6 8 7 10 5 9 5
Vardas93565 Pavarde93565 6 1 2 7 6 7 1 9 4 4
Vardas93566 Pavarde93566 6 7 2 10 10 4 7 2 8 7
Vardas93567 Pavarde93567 3 4 6 8 7 6 7 1 3 9
Vardas93568 Pavarde93568 9 10 9 3 6 5 10 9 9 7
Vardas93569 Pavarde93569 3 3 6 3 5 8 10 2 4 9
Vardas93570 Pavarde93570 4 5 8 2 9 1 6 6 7 10
Vardas93571 Pavarde93571 3 3 10 5 8 4 8 3 2 3
Vardas93572 Pavarde93572 10 5 1 5 2 3 2 6 7 7
Vardas93573 Pavarde93573 9 6 5 10 10 2 10 7 6 9
Vardas93574 Pavarde93574 2 8 10 1 8 8 6 5 4 8
Vardas93575 Pavarde93575 6 6 9 10 2 4 8 7 9 3
Vardas93576 Pavarde93576 10 4 2 7 6 4 4 7 9 9
Vardas93577 Pavarde93577 8 2 7 7 9 3 9 7 3 10
Vardas93578 Pavarde93578 2 2 1 6 7 8 8 3 1 1
Vardas93579 Pavarde93579 6 8 8 6 10 6 6 4 5 8
Vardas93580 Pavarde93580 5 9 6 8 9 6 2 3 3 3
Vardas93581 Pavarde93581 3 3 4 7 5 8 2 10 2 6
Vardas93582 Pavarde93582 7 10 1 1 4 7 1 2 10 3
Vardas93583 Pavarde93583 8 2 7 3 10 6 7 2 7 4
Vardas93584 Pavarde93584 4 3 5 1 6 3 10 2 7 1
Vardas93585 Pavarde93585 4 1 4 3 7 3 5 7 3 6
Vardas93586 Pavarde93586 7 4 9 7 8 4 5 2 3 2
Vardas93587 Pavarde93587 6 6 3 1 8 5 1 6 4 6
Vardas93588 Pavarde93588 1 4 6 4 1 3 5 8 4 10
Vardas93589 Pavarde93589 4 8 2 1 9 4 4 9 4 9
Vardas93590 Pavarde93590 8 4 6 7 2 7 9 2 6 6
Vardas93591 Pavarde93591 1 3 9 5 7 2 1 2 2 2
Vardas93592 Pavarde93592 5 3 10 1 1 7 7 7 8 8
Vardas93593 Pavarde93593 2 7 9 4 5 6 1 6 1 7
Vardas93594 Pavarde93594 5 4 1 8 6 6 6 8 4 5
Vardas93595 Pavarde93595 9 4 4 3 9 2 2 4 6 5
Vardas93596 Pavarde93596 9 9 3 4 2 6 10 4 4 3
Vardas93597 Pavarde93597 9 8 7 10 9 2 2 2 7 7
Vardas93598 Pavarde93598 2 6 6 5 5 8 5 8 4 6
Vardas93599 Pavarde93599 9 8 6 9 9 6 1 10 9 3
Vardas93600 Pavarde93600 2 10 8 3 7 1 6 9 9 5
Vardas93601 Pavarde93601 6 6 7 8 9 9 5 4 6 10
Vardas93602 Pavarde93602 7 5 8 6 4 6 7 9 1 7
Vardas93603 Pavarde93603 7 3 5 8 4 6 4 5 8 4
Vardas93604 Pavarde93604 5 3 1 6 6 2 1 5 9 2
Vardas93605 Pavarde93605 2 9 1 4 7 6 10 5 5 7
Vardas93606 Pavarde93606 5 2 9 4 8 4 5 8 2 6
Vardas93607 Pavarde93607 6 10 2 6 7 8 2 1 8 5
Vardas93608 Pavarde93608 9 2 1 1 1 7 4 1 5 5
Vardas93609 Pavarde93609 2 1 8 9 2 2 10 7 3 8
Vardas93610 Pavarde93610 4 8 10 10 3 6 2 3 7 6
Vardas93611 Pavarde93611 9 5 8 5 9 8 7 1 2 10
Vardas93612 Pavarde93612 5 3 7 9 9 1 9 5 7 10
Vardas93613 Pavarde93613 10 2 5 3 8 2 5 8 4 1
Vardas93614 Pavarde93614 2 7 8 9 4 9 2 2 7 10
Vardas93615 Pavarde93615 4 9 7 1 9 9 6 2 2 6
Vardas93616 Pavarde93616 5 3 8 7 9 5 3 1 8 3
Vardas93617 Pavarde93617 5 2 6 4 2 6 8 9 2 1
Vardas93618 Pavarde93618 8 3 7 2 5 3 6 1 6 6
Vardas93619 Pavarde93619 10 9 1 2 10 4 2 1 10 7
Vardas93620 Pavarde93620 3 9 9 2 4 9 4 6 9 2
Vardas93621 Pavarde93621 6 1 7 7 4 8 8 3 10 5
Vardas93622 Pavarde93622 6 9 10 9 1 2 7 8 5 7
Vardas93623 Pavarde93623 8 4 5 4 6 5 2 10 6 1
Vardas93624 Pavarde93624 5 8 8 5 6 9 5 1 7 2
Vardas93625 Pavarde93625 5 8 5 5 1 10 2 7 10 6
Vardas93626 Pavarde93626 3 6 10 9 6 9 2 9 4 2
Vardas93627 Pavarde93627 1 6 9 4 9 6 6 6 1 3
Vardas93628 Pavarde93628 3 2 8 8 10 10 8 9 3 8
Vardas93629 Pavarde93629 9 10 10 6 7 1 4 9 5 4
Vardas93630 Pavarde93630 4 7 1 5 3 2 9 1 10 6
Vardas93631 Pavarde93631 10 5 7 8 10 1 8 8 7 6
Vardas93632 Pavarde93632 3 3 7 1 1 3 2 8 10 10
Vardas93633 Pavarde93633 1 10 6 2 1 5 8 3 6 8
Vardas93634 Pavarde93634 8 4 4 8 1 1 7 8 4 3
Vardas93635 Pavarde93635 8 6 5 7 1 1 4 6 5 8
Vardas93636 Pavarde93636 6 9 1 1 5 10 9 7 3 6
Vardas93637 Pavarde93637 8 8 9 9 3 2 10 5 4 6
Vardas93638 Pavarde93638 2 7 7 8 10 8 7 6 4 7
Vardas93639 Pavarde93639 8 5 5 10 8 2 6 5 8 5
Vardas93640 Pavarde93640 5 1 6 4 9 4 3 9 7 8
Vardas93641 Pavarde93641 10 10 2 7 9 10 10 8 9 9
Vardas93642 Pavarde93642 4 3 6 1 10 2 3 7 9 9
Vardas93643 Pavarde93643 5 1 4 9 7 4 1 2 6 1
Vardas93644 Pavarde93644 4 10 10 1 3 3 4 4 10 9
Vardas93645 Pavarde93645 7 1 7 10 5 4 8 9 3 6
Vardas93646 Pavarde93646 1 6 10 5 10 4 9 8 5 2
Vardas93647 Pavarde93647 9 8 4 6 1 6 10 10 8 5
Vardas93648 Pavarde93648 9 10 4 4 8 9 10 6 1 1
Vardas93649 Pavarde93649 10 9 7 1 10 9 10 6 7 9
Vardas93650 Pavarde93650 2 3 5 2 6 4 4 5 5 6
Vardas93651 Pavarde93651 3 3 5 5 1 4 7 3 5 1
Vardas93652 Pavarde93652 5 7 7 2 7 3 1 6 3 5
Vardas93653 Pavarde93653 1 10 7 9 7 8 1 9 10 1
Vardas93654 Pavarde93654 2 3 9 1 6 3 9 4 3 2
Vardas93655 Pavarde93655 8 3 10 3 7 9 8 2 4 1
Vardas93656 Pavarde93656 2 8 7 6 3 2 1 9 1 3
Vardas93657 Pavarde93657 9 2 6 2 5 8 10 2 6 8
Vardas93658 Pavarde93658 4 9 1 7 5 2 3 3 4 7
Vardas93659 Pavarde93659 5 7 6 10 6 2 6 3 3 2
Vardas93660 Pavarde93660 8 7 3 5 9 5 10 1 5 9
Vardas93661 Pavarde93661 1 2 10 1 2 9 7 7 8 8
Vardas93662 Pavarde93662 8 7 2 5 10 6 1 8 1 6
Vardas93663 Pavarde93663 8 10 2 3 1 10 2 3 7 4
Vardas93664 Pavarde93664 5 9 9 8 7 4 4 6 5 9
Vardas93665 Pavarde93665 9 4 3 8 10 10 7 3 5 4
Vardas93666 Pavarde93666 1 6 8 1 7 5 9 7 6 6
Vardas93667 Pavarde93667 9 9 9 8 4 4 3 8 2 2
Vardas93668 Pavarde93668 9 8 9 8 8 7 7 8 9 3
Vardas93669 Pavarde93669 5 1 6 1 8 3 9 2 9 6
Vardas93670 Pavarde93670 1 4 1 7 6 2 10 5 9 1
Vardas93671 Pavarde93671 8 7 2 9 4 7 2 3 7 6
Vardas93672 Pavarde93672 10 10 4 9 1 1 10 5 5 7
Vardas93673 Pavarde93673 7 2 5 4 2 7 10 2 7 9
Vardas93674 Pavarde93674 3 7 8 2 5 2 2 5 2 7
Vardas93675 Pavarde93675 4 3 9 7 5 7 10 4 9 8
Vardas93676 Pavarde93676 1 9 10 4 5 2 8 10 10 8
Vardas93677 Pavarde93677 6 6 4 3 5 8 2 7 10 10
Vardas93678 Pavarde93678 10 6 3 7 6 1 10 3 6 6
Vardas93679 Pavarde93679 9 8 6 4 8 2 10 9 6 2
Vardas93680 Pavarde93680 7 1 6 7 8 6 4 10 9 3
Vardas93681 Pavarde93681 3 8 8 6 5 3 1 7 10 4
Vardas93682 Pavarde93682 6 2 5 3 5 1 7 4 10 1
Vardas93683 Pavarde93683 6 4 1 6 1 7 6 3 3 7
Vardas93684 Pavarde93684 7 7 9 1 7 3 10 9 1 6
Vardas93685 Pavarde93685 3 9 4 1 8 4 4 3 9 9
Vardas93686 Pavarde93686 7 4 7 9 7 1 8 4 6 7
Vardas93687 Pavarde93687 10 1 6 4 5 1 10 5 5 6
Vardas93688 Pavarde93688 1 10 1 9 7 9 5 10 4 9
Vardas93689 Pavarde93689 1 5 4 4 3 5 5 8 7 8
Vardas93690 Pavarde93690 7 1 10 1 10 2 7 8 10 1
Vardas93691 Pavarde93691 7 10 3 4 1 9 7 5 5 10
Vardas93692 Pavarde93692 9 1 9 5 6 7 5 3 10 4
Vardas93693 Pavarde93693 1 1 3 4 10 8 5 8 1 10
Vardas93694 Pavarde93694 4 6 5 9 6 7 1 1 10 6
Vardas93695 Pavarde93695 3 6 7 5 1 2 9 10 5 6
Vardas93696 Pavarde93696 6 9 1 10 8 4 5 5 8 7
Vardas93697 Pavarde93697 2 10 8 1 1 5 7 1 8 10
Vardas93698 Pavarde93698 6 9 5 9 3 4 8 8 4 1
Vardas93699 Pavarde93699 10 7 1 10 3 1 9 9 1 1
Vardas93700 Pavarde93700 2 3 2 6 2 1 4 3 9 2
Vardas93701 Pavarde93701 7 5 10 2 1 5 4 2 3 1
Vardas93702 Pavarde93702 8 9 5 4 7 4 1 8 1 1
Vardas93703 Pavarde93703 5 5 4 10 8 6 6 6 1 8
Vardas93704 Pavarde93704 8 7 3 8 10 1 10 9 7 9
Vardas93705 Pavarde93705 2 6 6 3 2 8 6 1 1 7
Vardas93706 Pavarde93706 4 1 10 3 8 6 4 9 10 3
Vardas93707 Pavarde93707 5 9 8 1 8 8 8 3 9 6
Vardas93708 Pavarde93708 5 1 5 2 10 6 5 6 5 5
Vardas93709 Pavarde93709 2 9 1 8 5 4 3 3 8 6
Vardas93710 Pavarde93710 1 7 3 9 4 8 1 7 5 4
Vardas93711 Pavarde93711 10 6 1 10 9 5 5 8 5 7
Vardas93712 Pavarde93712 3 2 6 6 8 7 8 6 4 4
Vardas93713 Pavarde93713 1 8 10 1 5 2 4 4 2 3
Vardas93714 Pavarde93714 9 2 4 5 1 6 9 1 8 3
Vardas93715 Pavarde93715 5 9 2 8 2 10 10 6 3 3
Vardas93716 Pavarde93716 6 8 8 2 1 10 8 2 3 1
Vardas93717 Pavarde93717 10 1 8 4 5 7 2 5 2 8
Vardas93718 Pavarde93718 7 6 1 8 10 8 2 4 1 6
Vardas93719 Pavarde93719 9 6 4 4 10 8 10 7 8 4
Vardas93720 Pavarde93720 4 6 7 3 5 2 7 6 9 1
Vardas93721 Pavarde93721 6 2 6 10 4 2 1 1 6 9
Vardas93722 Pavarde93722 10 5 10 8 9 9 10 8 10 1
Vardas93723 Pavarde93723 1 2 1 10 5 1 8 4 2 9
Vardas93724 Pavarde93724 4 3 7 1 1 9 5 8 8 10
Vardas93725 Pavarde93725 3 2 10 2 4 5 4 5 3 9
Vardas93726 Pavarde93726 6 7 3 6 10 6 2 6 8 1
Vardas93727 Pavarde93727 2 5 2 4 8 1 8 6 2 2
Vardas93728 Pavarde93728 6 9 8 4 4 1 4 9 3 4
Vardas93729 Pavarde93729 1 2 8 6 1 2 8 1 6 5
Vardas93730 Pavarde93730 10 2 5 6 5 4 4 9 2 3
Vardas93731 Pavarde93731 6 7 4 5 5 5 4 4 6 9
Vardas93732 Pavarde93732 5 5 2 1 1 9 2 3 7 4
Vardas93733 Pavarde93733 1 9 6 5 9 8 1 1 7 3
Vardas93734 Pavarde93734 3 6 1 4 6 5 7 9 2 9
Vardas93735 Pavarde93735 3 10 4 9 4 7 9 8 9 4
Vardas93736 Pavarde93736 9 10 10 6 8 2 7 1 9 7
Vardas93737 Pavarde93737 3 5 4 7 1 4 3 4 2 7
Vardas93738 Pavarde93738 1 9 4 5 1 4 3 1 4 8
Vardas93739 Pavarde93739 5 6 6 10 9 8 9 7 3 3
Vardas93740 Pavarde93740 10 10 5 7 9 4 8 3 1 7
Vardas93741 Pavarde93741 8 9 1 3 6 8 3 7 7 9
Vardas93742 Pavarde93742 5 5 4 6 9 3 7 2 7 2
Vardas93743 Pavarde93743 8 7 2 7 9 3 5 2 5 4
Vardas93744 Pavarde93744 7 4 2 5 7 10 5 6 4 1
Vardas93745 Pavarde93745 8 9 5 2 10 3 9 7 8 7
Vardas93746 Pavarde93746 3 10 4 2 6 3 8 9 9 4
Vardas93747 Pavarde93747 5 5 4 3 4 5 4 8 2 4
Vardas93748 Pavarde93748 7 10 2 10 4 6 10 1 6 5
Vardas93749 Pavarde93749 9 5 9 2 8 6 1 7 8 6
Vardas93750 Pavarde93750 5 8 9 3 2 5 1 8 6 10
Vardas93751 Pavarde93751 2 6 6 4 2 1 5 7 4 1
Vardas93752 Pavarde93752 5 1 10 3 2 7 4 4 2 9
Vardas93753 Pavarde93753 7 5 7 1 3 4 10 5 6 6
Vardas93754 Pavarde93754 9 9 6 4 5 2 3 3 5 7
Vardas93755 Pavarde93755 3 9 2 2 2 7 6 3 6 1
Vardas93756 Pavarde93756 1 1 4 9 3 2 2 10 6 3
Vardas93757 Pavarde93757 8 5 7 9 6 8 8 7 4 7
Vardas93758 Pavarde93758 3 4 10 2 1 4 4 10 8 3
Vardas93759 Pavarde93759 6 8 1 5 5 8 8 6 7 1
Vardas93760 Pavarde93760 6 6 6 2 4 4 7 2 3 8
Vardas93761 Pavarde93761 9 6 4 7 2 4 8 3 4 2
Vardas93762 Pavarde93762 9 5 3 2 9 4 5 6 10 3
Vardas93763 Pavarde93763 2 7 6 9 9 6 6 6 8 2
Vardas93764 Pavarde93764 4 1 8 2 6 3 5 4 2 9
Vardas93765 Pavarde93765 1 3 3 3 8 10 3 6 8 9
Vardas93766 Pavarde93766 4 1 2 2 9 7 9 9 5 5
Vardas93767 Pavarde93767 3 10 7 4 9 7 9 4 10 10
Vardas93768 Pavarde93768 8 9 9 8 2 3 9 2 9 2
Vardas93769 Pavarde93769 5 2 4 10 4 5 5 6 8 10
Vardas93770 Pavarde93770 3 8 5 7 1 3 8 7 4 10
Vardas93771 Pavarde93771 10 6 7 7 4 3 3 7 4 10
Vardas93772 Pavarde93772 1 2 10 3 3 9 8 1 7 3
Vardas93773 Pavarde93773 3 1 1 1 5 2 9 5 2 2
Vardas93774 Pavarde93774 5 5 10 4 6 4 4 10 3 5
Vardas93775 Pavarde93775 7 6 2 2 4 7 1 1 10 1
Vardas93776 Pavarde93776 6 3 3 2 1 3 3 4 3 4
Vardas93777 Pavarde93777 3 10 10 8 3 6 9 5 8 7
Vardas93778 Pavarde93778 2 8 8 3 1 2 1 10 4 5
Vardas93779 Pavarde93779 4 1 4 5 6 1 4 7 8 8
Vardas93780 Pavarde93780 6 1 1 4 8 9 3 9 1 2
Vardas93781 Pavarde93781 10 4 6 8 6 4 3 4 2 7
Vardas93782 Pavarde93782 9 1 5 8 4 9 3 10 9 4
Vardas93783 Pavarde93783 10 2 7 8 5 10 7 10 7 3
Vardas93784 Pavarde93784 6 2 9 9 8 9 5 5 5 8
Vardas93785 Pavarde93785 9 10 9 7 5 8 6 9 5 4
Vardas93786 Pavarde93786 10 3 2 2 3 9 3 9 1 1
Vardas93787 Pavarde93787 8 2 3 8 3 4 2 5 7 7
Vardas93788 Pavarde93788 3 10 1 6 2 9 10 3 7 4
Vardas93789 Pavarde93789 3 2 1 3 1 3 6 9 4 6
Vardas93790 Pavarde93790 2 4 4 9 3 4 7 8 4 6
Vardas93791 Pavarde93791 2 10 7 2 8 10 6 1 3 3
Vardas93792 Pavarde93792 4 9 10 9 8 5 4 4 8 6
Vardas93793 Pavarde93793 8 5 6 3 1 10 10 2 9 3
Vardas93794 Pavarde93794 10 3 4 7 2 5 5 7 7 9
Vardas93795 Pavarde93795 2 10 4 3 6 6 6 7 10 5
Vardas93796 Pavarde93796 1 2 2 7 9 4 6 5 7 2
Vardas93797 Pavarde93797 6 8 1 9 3 2 9 6 8 4
Vardas93798 Pavarde93798 1 1 5 6 2 7 1 5 3 4
Vardas93799 Pavarde93799 2 4 7 7 2 2 1 6 10 9
Vardas93800 Pavarde93800 9 7 3 8 2 9 4 3 2 7
Vardas93801 Pavarde93801 7 7 2 10 10 2 7 7 8 1
Vardas93802 Pavarde93802 2 1 2 1 5 5 3 3 2 1
Vardas93803 Pavarde93803 1 10 3 8 5 1 9 8 2 4
Vardas93804 Pavarde93804 4 8 9 4 2 4 1 8 4 1
Vardas93805 Pavarde93805 5 8 7 7 5 10 6 5 5 1
Vardas93806 Pavarde93806 7 6 7 3 4 10 4 8 4 3
Vardas93807 Pavarde93807 8 9 7 1 5 1 3 2 5 2
Vardas93808 Pavarde93808 8 6 6 8 10 5 4 1 2 9
Vardas93809 Pavarde93809 7 9 2 2 6 5 10 10 7 2
Vardas93810 Pavarde93810 7 6 5 2 10 8 4 7 10 9
Vardas93811 Pavarde93811 8 6 4 4 7 8 8 10 4 10
Vardas93812 Pavarde93812 5 7 4 1 2 7 6 5 10 1
Vardas93813 Pavarde93813 5 5 3 5 9 9 3 7 6 2
Vardas93814 Pavarde93814 4 9 6 8 3 7 6 2 3 7
Vardas93815 Pavarde93815 6 7 6 8 4 1 7 8 6 2
Vardas93816 Pavarde93816 4 9 1 5 1 7 7 4 9 10
Vardas93817 Pavarde93817 10 4 10 5 5 4 6 10 10 9
Vardas93818 Pavarde93818 8 5 1 4 1 3 9 4 9 2
Vardas93819 Pavarde93819 2 2 1 2 4 6 10 8 5 2
Vardas93820 Pavarde93820 8 1 9 4 5 3 10 9 2 4
Vardas93821 Pavarde93821 4 3 7 4 1 9 6 7 5 5
Vardas93822 Pavarde93822 4 7 10 8 8 10 8 5 2 3
Vardas93823 Pavarde93823 3 9 7 10 9 7 5 10 5 1
Vardas93824 Pavarde93824 9 10 1 2 7 10 3 5 7 2
Vardas93825 Pavarde93825 4 1 6 3 10 9 10 9 10 2
Vardas93826 Pavarde93826 6 7 9 10 7 9 9 4 2 2
Vardas93827 Pavarde93827 1 8 4 7 1 5 7 9 2 8
Vardas93828 Pavarde93828 6 10 10 5 2 3 5 8 1 5
Vardas93829 Pavarde93829 10 4 1 1 7 5 8 3 8 5
Vardas93830 Pavarde93830 1 1 9 1 1 3 2 2 6 6
Vardas93831 Pavarde93831 10 5 1 2 4 4 9 8 9 3
Vardas93832 Pavarde93832 4 7 6 9 1 4 8 2 5 7
Vardas93833 Pavarde93833 10 9 2 10 10 5 2 2 5 4
Vardas93834 Pavarde93834 5 9 9 6 9 1 10 1 9 8
Vardas93835 Pavarde93835 1 5 4 10 8 2 3 2 5 9
Vardas93836 Pavarde93836 1 10 5 10 8 2 8 7 3 4
Vardas93837 Pavarde93837 10 8 10 1 3 9 4 3 10 2
Vardas93838 Pavarde93838 7 3 5 9 2 9 1 6 2 4
Vardas93839 Pavarde93839 4 8 3 2 1 7 1 2 5 10
Vardas93840 Pavarde93840 5 7 1 1 7 2 7 7 4 4
Vardas93841 Pavarde93841 7 8 3 3 9 4 6 8 7 1
Vardas93842 Pavarde93842 2 8 5 4 5 10 6 1 3 10
Vardas93843 Pavarde93843 1 6 4 5 8 4 3 8 2 2
Vardas93844 Pavarde93844 3 1 3 7 9 3 9 5 5 2
Vardas93845 Pavarde93845 6 2 6 1 10 5 3 3 8 5
Vardas93846 Pavarde93846 2 8 9 10 1 2 2 3 7 7
Vardas93847 Pavarde93847 3 6 10 10 9 7 4 4 9 7
Vardas93848 Pavarde93848 10 3 7 8 8 3 4 3 1 10
Vardas93849 Pavarde93849 5 6 7 7 2 7 1 5 1 1
Vardas93850 Pavarde93850 2 7 7 7 3 6 3 4 3 6
Vardas93851 Pavarde93851 9 4 1 10 8 2 1 3 5 4
Vardas93852 Pavarde93852 8 4 5 1 9 7 10 7 9 7
Vardas93853 Pavarde93853 3 1 2 4 5 8 4 7 4 4
Vardas93854 Pavarde93854 3 6 3 7 4 2 2 4 9 4
Vardas93855 Pavarde93855 7 4 4 1 1 7 3 1 8 2
Vardas93856 Pavarde93856 1 2 8 1 5 9 5 5 6 2
Vardas93857 Pavarde93857 6 1 9 5 2 1 3 4 1 9
Vardas93858 Pavarde93858 6 7 6 9 7 2 10 9 6 10
